N1,P1,P2,N3,P3,N1_prev1,P1_prev1,P2_prev1,N3_prev1,P3_prev1,N1_prev2,P1_prev2,P2_prev2,N3_prev2,P3_prev2,N1_prev3,P1_prev3,P2_prev3,N3_prev3,P3_prev3,AP,Predicted AP,subject
-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,0.0,0.0,S12_34C
-0.0004236964,8.52748e-05,5.53723512e-05,4.89022e-05,-8.9691e-05,-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,0.0,0.0,S12_34C
-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,-0.002697836,8.31464e-05,6.97850337e-05,8.3221e-05,-6.4387e-05,-0.002771928,5.42113e-05,6.11530195e-05,-4.06838e-05,-8.4039e-05,0.0,0.0,S12_34C
-0.002372265,-8.2251e-06,-0.000149127474,-0.000461011,0.000177119,-1.12188e-05,9.18844e-05,6.98262811e-05,8.2642e-06,-4.2693e-05,-1.60053e-05,0.0001158473,0.000100048237,4.3873e-06,-4.829e-05,-1.44172e-05,0.0001332363,7.01190438e-05,4.035e-06,-3.7504e-05,1.0,7.0,S13_32C
-0.003413502,0.0002641702,0.000700103003,0.0001656762,-0.000892826,-0.002372265,-8.2251e-06,-0.000149127474,-0.000461011,0.000177119,-1.12188e-05,9.18844e-05,6.98262811e-05,8.2642e-06,-4.2693e-05,-1.60053e-05,0.0001158473,0.000100048237,4.3873e-06,-4.829e-05,1.0,4.0,S13_32C
-0.005210299,0.0004803202,0.000874572201,0.0007093444,-0.001056412,-0.003413502,0.0002641702,0.000700103003,0.0001656762,-0.000892826,-0.002372265,-8.2251e-06,-0.000149127474,-0.000461011,0.000177119,-1.12188e-05,9.18844e-05,6.98262811e-05,8.2642e-06,-4.2693e-05,1.0,1.0,S13_32C
-0.008327471,0.0005098888,0.00080260454,0.0010526693,-0.001024174,-0.005210299,0.0004803202,0.000874572201,0.0007093444,-0.001056412,-0.003413502,0.0002641702,0.000700103003,0.0001656762,-0.000892826,-0.002372265,-8.2251e-06,-0.000149127474,-0.000461011,0.000177119,1.0,0.0,S13_32C
-0.003357598,0.0003348211,0.00073165982,0.0004157496,-0.000945201,-0.0002917376,0.0001567135,0.000156497961,0.0001166344,-0.000118661,-0.000327854,0.000157881,0.000161570366,0.0001248691,-0.000168828,-0.000426151,0.0001453268,0.000168628409,0.0001333417,-0.000150357,1.0,4.0,S13_32C
-0.00640242,0.0005973214,0.00108778314,0.0012897958,-0.001456854,-0.003357598,0.0003348211,0.00073165982,0.0004157496,-0.000945201,-0.0002917376,0.0001567135,0.000156497961,0.0001166344,-0.000118661,-0.000327854,0.000157881,0.000161570366,0.0001248691,-0.000168828,1.0,4.0,S13_32C
-0.008945112,0.0008098094,0.00128690351,0.00160249,-0.001762835,-0.00640242,0.0005973214,0.00108778314,0.0012897958,-0.001456854,-0.003357598,0.0003348211,0.00073165982,0.0004157496,-0.000945201,-0.0002917376,0.0001567135,0.000156497961,0.0001166344,-0.000118661,1.0,4.0,S13_32C
-0.008909988,0.0008586418,0.00149492419,0.0018978606,-0.00196592,-0.008945112,0.0008098094,0.00128690351,0.00160249,-0.001762835,-0.00640242,0.0005973214,0.00108778314,0.0012897958,-0.001456854,-0.003357598,0.0003348211,0.00073165982,0.0004157496,-0.000945201,1.0,0.0,S13_32C
0.0003732337,2.17737e-05,0.000186170932,0.000774662,-0.000728282,-0.0001236834,0.0001489143,0.000123715028,0.0001182914,-0.000138279,-0.0001289314,0.0001432855,0.000123346341,0.0001216479,-0.000137683,-0.0001528839,0.0001155966,0.000137114024,0.0001237816,-0.000140852,2.0,2.0,S13_32C
0.0002448385,3.76867e-05,0.00012147188,0.000616952,-0.000587011,0.0003732337,2.17737e-05,0.000186170932,0.000774662,-0.000728282,-0.0001236834,0.0001489143,0.000123715028,0.0001182914,-0.000138279,-0.0001289314,0.0001432855,0.000123346341,0.0001216479,-0.000137683,2.0,2.0,S13_32C
0.0002346299,1.03241e-05,2.04851603e-05,0.000343264,-0.000328801,0.0002448385,3.76867e-05,0.00012147188,0.000616952,-0.000587011,0.0003732337,2.17737e-05,0.000186170932,0.000774662,-0.000728282,-0.0001236834,0.0001489143,0.000123715028,0.0001182914,-0.000138279,2.0,2.0,S13_32C
0.0002004067,-1.72452e-05,-2.13093172e-05,0.000146239,-0.000293296,0.0002346299,1.03241e-05,2.04851603e-05,0.000343264,-0.000328801,0.0002448385,3.76867e-05,0.00012147188,0.000616952,-0.000587011,0.0003732337,2.17737e-05,0.000186170932,0.000774662,-0.000728282,2.0,0.0,S13_32C
5.67645e-05,-0.0002232685,-0.000565946684,-0.000635997,0.003660369,-9.26585e-05,-1.21514e-05,-0.000138811622,0.00025486,0.001620258,-0.0001150891,0.0001373923,0.000175965528,0.0002951762,-0.000288018,-0.0001208721,0.0001430023,0.000193240019,0.0003206418,-0.000330888,3.0,0.0,S13_32C
0.0002154881,-0.0003445391,-0.000901074673,8.28e-07,0.005083936,5.67645e-05,-0.0002232685,-0.000565946684,-0.000635997,0.003660369,-9.26585e-05,-1.21514e-05,-0.000138811622,0.00025486,0.001620258,-0.0001150891,0.0001373923,0.000175965528,0.0002951762,-0.000288018,3.0,0.0,S13_32C
0.0001555428,-0.0004347799,-0.00102712342,-0.000354558,0.003897603,0.0002154881,-0.0003445391,-0.000901074673,8.28e-07,0.005083936,5.67645e-05,-0.0002232685,-0.000565946684,-0.000635997,0.003660369,-9.26585e-05,-1.21514e-05,-0.000138811622,0.00025486,0.001620258,3.0,0.0,S13_32C
0.000245449,-0.0005769817,-0.00152549089,0.000153592,0.003344695,0.0001555428,-0.0004347799,-0.00102712342,-0.000354558,0.003897603,0.0002154881,-0.0003445391,-0.000901074673,8.28e-07,0.005083936,5.67645e-05,-0.0002232685,-0.000565946684,-0.000635997,0.003660369,3.0,0.0,S13_32C
-0.0007980619,0.0004136268,0.000626107911,0.0004272331,-0.000534415,-4.41977e-05,0.0001256385,0.00032244646,7.38256e-05,-0.000152941,-4.67887e-05,6.51354e-05,5.15673055e-05,6.23042e-05,-0.000220573,-4.45743e-05,7.65389e-05,3.9791943e-05,6.67537e-05,-0.000228324,4.0,1.0,S13_32C
-0.0010235435,0.0003821364,0.000487122335,0.0003001253,-0.000392548,-0.0007980619,0.0004136268,0.000626107911,0.0004272331,-0.000534415,-4.41977e-05,0.0001256385,0.00032244646,7.38256e-05,-0.000152941,-4.67887e-05,6.51354e-05,5.15673055e-05,6.23042e-05,-0.000220573,4.0,1.0,S13_32C
-0.0010408412,0.0002716599,0.000429255073,0.0001574328,-0.000263575,-0.0010235435,0.0003821364,0.000487122335,0.0003001253,-0.000392548,-0.0007980619,0.0004136268,0.000626107911,0.0004272331,-0.000534415,-4.41977e-05,0.0001256385,0.00032244646,7.38256e-05,-0.000152941,4.0,1.0,S13_32C
-0.0011886499,0.0002645657,0.000270937016,4.2235e-05,-0.000167801,-0.0010408412,0.0002716599,0.000429255073,0.0001574328,-0.000263575,-0.0010235435,0.0003821364,0.000487122335,0.0003001253,-0.000392548,-0.0007980619,0.0004136268,0.000626107911,0.0004272331,-0.000534415,4.0,0.0,S13_32C
-0.00111258,0.0001949247,0.00024496243,7.74745e-05,-0.000168883,-0.0011886499,0.0002645657,0.000270937016,4.2235e-05,-0.000167801,-0.0010408412,0.0002716599,0.000429255073,0.0001574328,-0.000263575,-0.0010235435,0.0003821364,0.000487122335,0.0003001253,-0.000392548,4.0,0.0,S13_32C
-0.0003747382,0.0003217477,0.000564962102,2.98e-07,-5.285e-05,-0.0001932287,0.0004124761,0.000774594489,0.0001544679,-0.000212006,-0.0001958344,0.0001463527,0.000195055385,0.0001544046,-0.000210759,-0.0002104731,0.0001696768,0.00022854998,0.0001898339,-0.000247953,5.0,5.0,S13_32C
-0.0003093951,7.54689e-05,0.000264407601,-0.000118462,1.6836e-05,-0.0003747382,0.0003217477,0.000564962102,2.98e-07,-5.285e-05,-0.0001932287,0.0004124761,0.000774594489,0.0001544679,-0.000212006,-0.0001958344,0.0001463527,0.000195055385,0.0001544046,-0.000210759,5.0,5.0,S13_32C
-0.0002269295,-7.31066e-05,0.000157281291,-0.000145566,4.5298e-05,-0.0003093951,7.54689e-05,0.000264407601,-0.000118462,1.6836e-05,-0.0003747382,0.0003217477,0.000564962102,2.98e-07,-5.285e-05,-0.0001932287,0.0004124761,0.000774594489,0.0001544679,-0.000212006,5.0,0.0,S13_32C
-0.0001673808,-7.53178e-05,0.000136991264,-0.000107543,-5.0951e-05,-0.0002269295,-7.31066e-05,0.000157281291,-0.000145566,4.5298e-05,-0.0003093951,7.54689e-05,0.000264407601,-0.000118462,1.6836e-05,-0.0003747382,0.0003217477,0.000564962102,2.98e-07,-5.285e-05,5.0,3.0,S13_32C
-4.8505e-06,-0.001157623,-0.00699195359,0.00035288,-0.000634694,-6.60123e-05,0.0001385976,0.000347785477,0.000221968,-0.000272341,-5.70929e-05,0.0001686079,0.000374460855,0.0002565966,-0.000306975,-2.87651e-05,0.0001282956,0.00034753044,0.000271204,-0.000416351,6.0,2.0,S13_32C
0.0002031571,-0.0019957338,-0.00968057476,0.000864729,-0.00082431,-4.8505e-06,-0.001157623,-0.00699195359,0.00035288,-0.000634694,-6.60123e-05,0.0001385976,0.000347785477,0.000221968,-0.000272341,-5.70929e-05,0.0001686079,0.000374460855,0.0002565966,-0.000306975,6.0,2.0,S13_32C
0.0002699732,-0.0024630071,-0.00697221654,0.001112141,-0.000512081,0.0002031571,-0.0019957338,-0.00968057476,0.000864729,-0.00082431,-4.8505e-06,-0.001157623,-0.00699195359,0.00035288,-0.000634694,-6.60123e-05,0.0001385976,0.000347785477,0.000221968,-0.000272341,6.0,2.0,S13_32C
0.0003397503,-0.0032603524,-0.00507507939,0.001336976,-0.000599056,0.0002699732,-0.0024630071,-0.00697221654,0.001112141,-0.000512081,0.0002031571,-0.0019957338,-0.00968057476,0.000864729,-0.00082431,-4.8505e-06,-0.001157623,-0.00699195359,0.00035288,-0.000634694,6.0,0.0,S13_32C
-0.0002625361,0.0001404323,0.000174138244,-4.69311e-05,-7.8872e-05,-6.65221e-05,5.33218e-05,0.000263674039,3.04965e-05,-0.000160249,-6.95778e-05,3.54534e-05,0.000260113738,9.9233e-06,-0.000138666,-6.62242e-05,3.99588e-05,0.000234793551,1.86817e-05,-0.000138975,7.0,4.0,S13_32C
-0.000253775,0.0001041596,0.000162499069,-3.89461e-05,-9.1778e-05,-0.0002625361,0.0001404323,0.000174138244,-4.69311e-05,-7.8872e-05,-6.65221e-05,5.33218e-05,0.000263674039,3.04965e-05,-0.000160249,-6.95778e-05,3.54534e-05,0.000260113738,9.9233e-06,-0.000138666,7.0,7.0,S13_32C
-0.0002094346,9.23942e-05,0.000214146887,1.9799e-06,-0.000158119,-0.000253775,0.0001041596,0.000162499069,-3.89461e-05,-9.1778e-05,-0.0002625361,0.0001404323,0.000174138244,-4.69311e-05,-7.8872e-05,-6.65221e-05,5.33218e-05,0.000263674039,3.04965e-05,-0.000160249,7.0,7.0,S13_32C
-0.0001674521,0.0001031221,0.000150136126,5.11831e-05,-0.000189263,-0.0002094346,9.23942e-05,0.000214146887,1.9799e-06,-0.000158119,-0.000253775,0.0001041596,0.000162499069,-3.89461e-05,-9.1778e-05,-0.0002625361,0.0001404323,0.000174138244,-4.69311e-05,-7.8872e-05,7.0,0.0,S13_32C
-0.0005517747,-0.0007424806,-0.00118181808,-0.0010263623,0.001023554,-7.41965e-05,0.0001042991,0.00014903555,3.71212e-05,-0.000105854,-6.70655e-05,8.86357e-05,0.000144547535,5.14962e-05,-0.000146184,-7.62462e-05,0.0001035763,0.000157849849,4.50995e-05,-0.0001108,8.0,8.0,S13_32C
-0.0003304208,-0.001483252,-0.000956332718,-0.0008319304,0.000657823,-0.0005517747,-0.0007424806,-0.00118181808,-0.0010263623,0.001023554,-7.41965e-05,0.0001042991,0.00014903555,3.71212e-05,-0.000105854,-6.70655e-05,8.86357e-05,0.000144547535,5.14962e-05,-0.000146184,8.0,8.0,S13_32C
-0.0002083069,-0.0014498169,-0.000842815673,-0.0005992908,0.000481985,-0.0003304208,-0.001483252,-0.000956332718,-0.0008319304,0.000657823,-0.0005517747,-0.0007424806,-0.00118181808,-0.0010263623,0.001023554,-7.41965e-05,0.0001042991,0.00014903555,3.71212e-05,-0.000105854,8.0,8.0,S13_32C
-0.0001348844,-0.0014196178,-0.000511274498,-0.0004518578,0.000338627,-0.0002083069,-0.0014498169,-0.000842815673,-0.0005992908,0.000481985,-0.0003304208,-0.001483252,-0.000956332718,-0.0008319304,0.000657823,-0.0005517747,-0.0007424806,-0.00118181808,-0.0010263623,0.001023554,8.0,0.0,S13_32C
0.0001699139,-0.004265751,0.00105527334,0.000739135,-0.000760531,-1.55364e-05,-0.00635931,0.00124825386,0.0001151029,-0.000845949,7.458e-07,0.0001274847,0.00022750214,0.0001401659,-0.000263807,2.37321e-05,7.8299e-05,0.000237692861,0.0001685779,-0.000219481,9.0,2.0,S13_32C
0.000195188,0.00393405,0.00121660251,0.000807275,-0.000811526,0.0001699139,-0.004265751,0.00105527334,0.000739135,-0.000760531,-1.55364e-05,-0.00635931,0.00124825386,0.0001151029,-0.000845949,7.458e-07,0.0001274847,0.00022750214,0.0001401659,-0.000263807,9.0,0.0,S13_32C
0.0002164185,0.010355668,0.00110083795,0.00084903,-0.000862322,0.000195188,0.00393405,0.00121660251,0.000807275,-0.000811526,0.0001699139,-0.004265751,0.00105527334,0.000739135,-0.000760531,-1.55364e-05,-0.00635931,0.00124825386,0.0001151029,-0.000845949,9.0,0.0,S13_32C
0.0002384775,0.015576048,0.00160198414,0.000937341,-0.001020796,0.0002164185,0.010355668,0.00110083795,0.00084903,-0.000862322,0.000195188,0.00393405,0.00121660251,0.000807275,-0.000811526,0.0001699139,-0.004265751,0.00105527334,0.000739135,-0.000760531,9.0,6.0,S13_32C
0.0003984544,0.021005552,0.00195084151,0.001493185,-0.00118491,0.0002384775,0.015576048,0.00160198414,0.000937341,-0.001020796,0.0002164185,0.010355668,0.00110083795,0.00084903,-0.000862322,0.000195188,0.00393405,0.00121660251,0.000807275,-0.000811526,9.0,6.0,S13_32C
-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,-0.002784638,1.36084e-05,-3.99284763e-05,-9.96885e-05,0.00014009,0.0,0.0,S13_32C
-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,0.0,0.0,S13_32C
-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,0.0,0.0,S13_32C
-0.0004236964,8.52748e-05,5.53723512e-05,4.89022e-05,-8.9691e-05,-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,0.0,0.0,S13_32C
-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,-0.002697836,8.31464e-05,6.97850337e-05,8.3221e-05,-6.4387e-05,-0.002771928,5.42113e-05,6.11530195e-05,-4.06838e-05,-8.4039e-05,0.0,0.0,S13_32C
-0.0012396566,6.2e-05,0.000164741476,0.000190556,-0.000211587,-1.9039e-05,1.58029e-05,4.10125613e-05,-5.1049e-05,-2.0756e-05,-3.20201e-05,1.56099e-05,4.74521075e-05,-5.60461e-05,-1.7532e-05,-2.06146e-05,3.19278e-05,6.51378796e-05,-5.22238e-05,-2.2677e-05,1.0,1.0,S14_32C
-0.001290933,4.14767e-05,0.000167994003,0.0001202505,-0.000191118,-0.0012396566,6.2e-05,0.000164741476,0.000190556,-0.000211587,-1.9039e-05,1.58029e-05,4.10125613e-05,-5.1049e-05,-2.0756e-05,-3.20201e-05,1.56099e-05,4.74521075e-05,-5.60461e-05,-1.7532e-05,1.0,1.0,S14_32C
-0.001188193,3.52667e-05,0.000133079055,0.0001025604,-0.000175606,-0.001290933,4.14767e-05,0.000167994003,0.0001202505,-0.000191118,-0.0012396566,6.2e-05,0.000164741476,0.000190556,-0.000211587,-1.9039e-05,1.58029e-05,4.10125613e-05,-5.1049e-05,-2.0756e-05,1.0,1.0,S14_32C
-0.001394936,4.99021e-05,0.000172672328,0.0001335337,-0.00021247,-0.001188193,3.52667e-05,0.000133079055,0.0001025604,-0.000175606,-0.001290933,4.14767e-05,0.000167994003,0.0001202505,-0.000191118,-0.0012396566,6.2e-05,0.000164741476,0.000190556,-0.000211587,1.0,1.0,S14_32C
6.02734e-05,-5.94153e-05,2.33184164e-05,0.000319737,-0.000402749,-0.0001931385,1.0494e-05,5.99021769e-05,-1.19392e-05,-3.8166e-05,-0.000216897,2.78578e-05,4.51852138e-05,-1.333e-05,-4.3499e-05,-0.000237585,3.04886e-05,5.84427362e-05,-1.18345e-05,-5.2706e-05,2.0,2.0,S14_32C
0.0001394966,-9.94614e-05,2.3520181e-06,0.000296321,-0.000445629,6.02734e-05,-5.94153e-05,2.33184164e-05,0.000319737,-0.000402749,-0.0001931385,1.0494e-05,5.99021769e-05,-1.19392e-05,-3.8166e-05,-0.000216897,2.78578e-05,4.51852138e-05,-1.333e-05,-4.3499e-05,2.0,2.0,S14_32C
0.0001470419,-0.0001003719,-3.60770628e-06,0.000285645,-0.000458094,0.0001394966,-9.94614e-05,2.3520181e-06,0.000296321,-0.000445629,6.02734e-05,-5.94153e-05,2.33184164e-05,0.000319737,-0.000402749,-0.0001931385,1.0494e-05,5.99021769e-05,-1.19392e-05,-3.8166e-05,2.0,2.0,S14_32C
0.000160559,-8.99291e-05,-5.50187688e-05,0.000250482,-0.000454097,0.0001470419,-0.0001003719,-3.60770628e-06,0.000285645,-0.000458094,0.0001394966,-9.94614e-05,2.3520181e-06,0.000296321,-0.000445629,6.02734e-05,-5.94153e-05,2.33184164e-05,0.000319737,-0.000402749,2.0,2.0,S14_32C
0.000157302,-0.0001204861,-8.4172374e-05,0.000282421,-0.000388805,0.000160559,-8.99291e-05,-5.50187688e-05,0.000250482,-0.000454097,0.0001470419,-0.0001003719,-3.60770628e-06,0.000285645,-0.000458094,0.0001394966,-9.94614e-05,2.3520181e-06,0.000296321,-0.000445629,2.0,2.0,S14_32C
4.19697e-05,-0.0002672429,-0.000473589142,-0.000342027,0.0001045272,-3.94249e-05,-1.62435e-05,3.38315731e-05,1.09127e-05,-0.000143479,-4.08672e-05,-2.26664e-05,2.54460865e-05,1.7641e-05,-0.000135133,-3.70059e-05,-1.62519e-05,3.69542613e-05,2.69393e-05,-0.000145632,3.0,3.0,S14_32C
6.6177e-05,-0.0002519854,-0.000487573532,-0.00055506,0.0002086945,4.19697e-05,-0.0002672429,-0.000473589142,-0.000342027,0.0001045272,-3.94249e-05,-1.62435e-05,3.38315731e-05,1.09127e-05,-0.000143479,-4.08672e-05,-2.26664e-05,2.54460865e-05,1.7641e-05,-0.000135133,3.0,3.0,S14_32C
6.46801e-05,-0.0002526452,-0.000478306349,-0.000645944,0.000509508,6.6177e-05,-0.0002519854,-0.000487573532,-0.00055506,0.0002086945,4.19697e-05,-0.0002672429,-0.000473589142,-0.000342027,0.0001045272,-3.94249e-05,-1.62435e-05,3.38315731e-05,1.09127e-05,-0.000143479,3.0,0.0,S14_32C
5.96786e-05,-0.0002535788,-0.000459921168,-0.000716016,0.000710905,6.46801e-05,-0.0002526452,-0.000478306349,-0.000645944,0.000509508,6.6177e-05,-0.0002519854,-0.000487573532,-0.00055506,0.0002086945,4.19697e-05,-0.0002672429,-0.000473589142,-0.000342027,0.0001045272,3.0,0.0,S14_32C
5.11168e-05,-0.0002499431,-0.000438953022,-0.000822599,0.000961287,5.96786e-05,-0.0002535788,-0.000459921168,-0.000716016,0.000710905,6.46801e-05,-0.0002526452,-0.000478306349,-0.000645944,0.000509508,6.6177e-05,-0.0002519854,-0.000487573532,-0.00055506,0.0002086945,3.0,0.0,S14_32C
9.97476e-05,-0.0003197412,-0.000611365132,-0.000604819,9.07947e-05,-2.88512e-05,-0.0002096979,-0.000409037428,-5.49912e-05,-8.3774e-05,-2.50045e-05,-1.82439e-05,1.80191928e-05,-5.52694e-05,-0.00010401,-2.43164e-05,-4.6942e-06,2.58847358e-05,-5.77369e-05,-0.000118771,3.0,3.0,S14_32C
0.0001100769,-0.0003776344,-0.000692837697,-0.000849052,0.000282465,9.97476e-05,-0.0003197412,-0.000611365132,-0.000604819,9.07947e-05,-2.88512e-05,-0.0002096979,-0.000409037428,-5.49912e-05,-8.3774e-05,-2.50045e-05,-1.82439e-05,1.80191928e-05,-5.52694e-05,-0.00010401,3.0,3.0,S14_32C
0.0001186785,-0.0003632109,-0.000676388037,-0.000977086,-0.000151329,0.0001100769,-0.0003776344,-0.000692837697,-0.000849052,0.000282465,9.97476e-05,-0.0003197412,-0.000611365132,-0.000604819,9.07947e-05,-2.88512e-05,-0.0002096979,-0.000409037428,-5.49912e-05,-8.3774e-05,3.0,3.0,S14_32C
0.0001048026,-0.000335949,-0.00062762812,-0.000484149,-0.000332422,0.0001186785,-0.0003632109,-0.000676388037,-0.000977086,-0.000151329,0.0001100769,-0.0003776344,-0.000692837697,-0.000849052,0.000282465,9.97476e-05,-0.0003197412,-0.000611365132,-0.000604819,9.07947e-05,3.0,0.0,S14_32C
-0.0005664332,9.62649e-05,0.000262913498,4.27073e-05,-0.000268897,-6.2414e-06,-4.94752e-05,-2.38548437e-05,-0.0001457469,-0.000176854,-4.0176e-06,-6.38e-05,-2.13289222e-05,-0.0001536958,-0.000193282,-5.1987e-06,-5.71033e-05,-3.73533512e-05,-0.0001672462,-0.000187696,4.0,1.0,S14_32C
-0.0005487547,0.0001176578,0.000260584697,6.07749e-05,-0.000323601,-0.0005664332,9.62649e-05,0.000262913498,4.27073e-05,-0.000268897,-6.2414e-06,-4.94752e-05,-2.38548437e-05,-0.0001457469,-0.000176854,-4.0176e-06,-6.38e-05,-2.13289222e-05,-0.0001536958,-0.000193282,4.0,1.0,S14_32C
-0.0005078645,0.0001887221,0.000436927745,0.0001105977,-0.000403478,-0.0005487547,0.0001176578,0.000260584697,6.07749e-05,-0.000323601,-0.0005664332,9.62649e-05,0.000262913498,4.27073e-05,-0.000268897,-6.2414e-06,-4.94752e-05,-2.38548437e-05,-0.0001457469,-0.000176854,4.0,4.0,S14_32C
-0.0005818332,0.0001830607,0.000375744712,0.0001112555,-0.000360376,-0.0005078645,0.0001887221,0.000436927745,0.0001105977,-0.000403478,-0.0005487547,0.0001176578,0.000260584697,6.07749e-05,-0.000323601,-0.0005664332,9.62649e-05,0.000262913498,4.27073e-05,-0.000268897,4.0,0.0,S14_32C
-0.000580671,0.0002402964,0.00041810426,0.0001608646,-0.000425823,-0.0005818332,0.0001830607,0.000375744712,0.0001112555,-0.000360376,-0.0005078645,0.0001887221,0.000436927745,0.0001105977,-0.000403478,-0.0005487547,0.0001176578,0.000260584697,6.07749e-05,-0.000323601,4.0,5.0,S14_32C
-0.0006242175,0.0003136527,0.000497191097,0.0002947137,-0.000378493,-0.0002542743,6.37298e-05,0.000130313099,-1.67607e-05,-0.000119058,-0.0002671925,6.83925e-05,0.000116768715,-1.94911e-05,-9.4461e-05,-0.0002816443,7.26881e-05,0.000129851294,-2.21418e-05,-0.000104043,4.0,1.0,S14_32C
-0.0007256371,0.0002625705,0.000491095241,7.75214e-05,-0.000382711,-0.0006242175,0.0003136527,0.000497191097,0.0002947137,-0.000378493,-0.0002542743,6.37298e-05,0.000130313099,-1.67607e-05,-0.000119058,-0.0002671925,6.83925e-05,0.000116768715,-1.94911e-05,-9.4461e-05,4.0,4.0,S14_32C
-0.0006288372,0.00029642,0.000465225487,0.0002277581,-0.000429091,-0.0007256371,0.0002625705,0.000491095241,7.75214e-05,-0.000382711,-0.0006242175,0.0003136527,0.000497191097,0.0002947137,-0.000378493,-0.0002542743,6.37298e-05,0.000130313099,-1.67607e-05,-0.000119058,4.0,0.0,S14_32C
-0.0005702514,0.0003563819,0.000627038826,0.0003112388,-0.000529281,-0.0006288372,0.00029642,0.000465225487,0.0002277581,-0.000429091,-0.0007256371,0.0002625705,0.000491095241,7.75214e-05,-0.000382711,-0.0006242175,0.0003136527,0.000497191097,0.0002947137,-0.000378493,4.0,5.0,S14_32C
-0.0005656747,0.0003995023,0.000643896987,0.000389275,-0.000523099,-0.0005702514,0.0003563819,0.000627038826,0.0003112388,-0.000529281,-0.0006288372,0.00029642,0.000465225487,0.0002277581,-0.000429091,-0.0007256371,0.0002625705,0.000491095241,7.75214e-05,-0.000382711,4.0,5.0,S14_32C
-0.0003726245,0.0002267982,0.000530951074,-1.7146e-05,-6.7765e-05,-0.0002979476,6.53001e-05,0.000134956485,-2.75993e-05,-9.01e-05,-0.0003071786,6.73813e-05,0.000121780315,-2.31955e-05,-7.2248e-05,-0.0003222514,6.86096e-05,0.000123809994,-1.45049e-05,-8.766e-05,5.0,5.0,S14_32C
-0.000371822,0.0001856465,0.000491445244,-5.8403e-05,-4.871e-05,-0.0003726245,0.0002267982,0.000530951074,-1.7146e-05,-6.7765e-05,-0.0002979476,6.53001e-05,0.000134956485,-2.75993e-05,-9.01e-05,-0.0003071786,6.73813e-05,0.000121780315,-2.31955e-05,-7.2248e-05,5.0,5.0,S14_32C
-0.0003669694,0.0001243996,0.000473261432,-0.000120891,5.0609e-05,-0.000371822,0.0001856465,0.000491445244,-5.8403e-05,-4.871e-05,-0.0003726245,0.0002267982,0.000530951074,-1.7146e-05,-6.7765e-05,-0.0002979476,6.53001e-05,0.000134956485,-2.75993e-05,-9.01e-05,5.0,5.0,S14_32C
-0.0003749501,9.32292e-05,0.00040020491,-0.000167205,6.3139e-05,-0.0003669694,0.0001243996,0.000473261432,-0.000120891,5.0609e-05,-0.000371822,0.0001856465,0.000491445244,-5.8403e-05,-4.871e-05,-0.0003726245,0.0002267982,0.000530951074,-1.7146e-05,-6.7765e-05,5.0,5.0,S14_32C
-0.0003642903,4.66524e-05,0.000298009109,-0.000184107,0.000102619,-0.0003749501,9.32292e-05,0.00040020491,-0.000167205,6.3139e-05,-0.0003669694,0.0001243996,0.000473261432,-0.000120891,5.0609e-05,-0.000371822,0.0001856465,0.000491445244,-5.8403e-05,-4.871e-05,5.0,5.0,S14_32C
